"X","code","date","news","extract_code","extracted_date","sentiscore","final_sentiment"
7831,"https://www.klsescreener.com/v2/news/stock/7108","TheEdge15 Apr, 2019 15:48pm - 2 days ago","govt holds multiple charges in src gandingan mentari","7108","2019-04-15",0,"neu"
7875,"https://www.klsescreener.com/v2/news/stock/7108","TheStar22 Mar, 2019 08:01am - 5 days ago","perdana petroleum wins contract","7108","2019-03-22",1,"pos"
7834,"https://www.klsescreener.com/v2/news/stock/7108","TheEdge12 Apr, 2019 01:25am - 5 days ago","dr m says rulers with absolute power may use it for their own interests","7108","2019-04-12",1,"pos"
16961,"https://www.klsescreener.com/v2/news/stock/7108","TheEdge15 Mar, 2019 21:48pm - 2 days ago","ronald kiandee remains chairman of pac","7108","2019-03-15",0,"neu"
16960,"https://www.klsescreener.com/v2/news/stock/7108","TheStar16 Mar, 2019 00:00am - 2 days ago","fbm klci keeps to a tight trading range","7108","2019-03-16",0,"neu"
688,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge29 Mar, 2019 10:58am - 1 week ago","top glove still top choice for hlib research","7113","2019-03-29",1,"pos"
689,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge29 Mar, 2019 10:43am - 1 week ago","automation helps top glove trim foreign labour by ","7113","2019-03-29",1,"pos"
675,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge26 Mar, 2019 10:50am - 1 day ago","better profit margin seen for top glove in h","7113","2019-03-26",2,"pos"
672,"https://www.klsescreener.com/v2/news/stock/7113","TheStar27 Mar, 2019 08:00am - 12 hours ago","top glove","7113","2019-03-27",1,"pos"
689,"https://www.klsescreener.com/v2/news/stock/7113","TheStar29 Mar, 2019 08:50am - 5 days ago","cimb research expects stronger results for top glove in second half","7113","2019-03-29",2,"pos"
678,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge01 Apr, 2019 10:01am - 2 days ago","better h expected for top glove on higher margins sales volume","7113","2019-04-01",2,"pos"
677,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge01 Apr, 2019 13:12pm - 2 days ago","nomura starts coverage on top glove with neutral price target rm ","7113","2019-04-01",1,"pos"
690,"https://www.klsescreener.com/v2/news/stock/7113","TheStar29 Mar, 2019 08:00am - 5 days ago","technology and r d key to keeping prices low","7113","2019-03-29",0,"neu"
672,"https://www.klsescreener.com/v2/news/stock/7113","TheEdge08 Apr, 2019 17:00pm - 2 days ago","top glove to manufacture medical catheters","7113","2019-04-08",1,"pos"
15187,"https://www.klsescreener.com/v2/news/stock/7122","TheEdge25 Feb, 2019 20:16pm - 4 weeks ago","yfg gets rm m electrical job in bintulu","7122","2019-02-25",0,"neu"
15144,"https://www.klsescreener.com/v2/news/stock/7122","TheEdge18 Mar, 2019 19:16pm - 1 month ago","    lrt","7122","2019-03-18",0,"neu"
16600,"https://www.klsescreener.com/v2/news/stock/7123","TheStar15 Mar, 2019 09:52am - 2 weeks ago","quick take priceworth shares jump  in early trade","7123","2019-03-15",0,"neu"
7390,"https://www.klsescreener.com/v2/news/stock/7123","TheEdge14 Mar, 2019 20:47pm - 3 days ago","priceworth hopes to restart operations at sandakan plywood mill","7123","2019-03-14",0,"neu"
13409,"https://www.klsescreener.com/v2/news/stock/7126","TheEdge10 Apr, 2019 21:49pm - 1 week ago","london biscuit to raise rm m via private placement","7126","2019-04-10",0,"neu"
17511,"https://www.klsescreener.com/v2/news/stock/7130","TheEdge07 Mar, 2019 18:12pm - 1 month ago","baker tilly resigns as auditors of kumpulan powernet","7130","2019-03-07",0,"neu"
13280,"https://www.klsescreener.com/v2/news/stock/7131","TheEdge20 Mar, 2019 22:53pm - 1 week ago","after six years of waiting acme will receive tax refund from irb","7131","2019-03-20",1,"pos"
6053,"https://www.klsescreener.com/v2/news/stock/7143","TheEdge28 Mar, 2019 10:05am - 6 days ago","stone master to be delisted on april  unless appeal is made","7143","2019-03-28",2,"pos"
6055,"https://www.klsescreener.com/v2/news/stock/7143","TheEdge28 Mar, 2019 09:36am - 6 days ago","stone master slumps ahead of suspension de listing","7143","2019-03-28",1,"pos"
6057,"https://www.klsescreener.com/v2/news/stock/7143","TheEdge27 Mar, 2019 22:44pm - 1 week ago","stone master to be delisted on april  unless appeal made","7143","2019-03-27",2,"pos"
15137,"https://www.klsescreener.com/v2/news/stock/7143","TheStar25 Mar, 2019 07:50am - 3 weeks ago","the case of tainted milk in a maine farm","7143","2019-03-25",-1,"neg"
6063,"https://www.klsescreener.com/v2/news/stock/7143","Sinchew07 Mar, 2019 10:34am - 3 weeks ago","  cosmic master  ","7143","2019-03-07",1,"pos"
6062,"https://www.klsescreener.com/v2/news/stock/7143","TheStar08 Mar, 2019 08:43am - 3 weeks ago","trump ex aide manafort jailed for financial tax fraud","7143","2019-03-08",0,"neu"
14762,"https://www.klsescreener.com/v2/news/stock/7145","TheEdge08 Apr, 2019 10:57am - 1 week ago","stock with momentum prinsiptek corp","7145","2019-04-08",0,"neu"
1768,"https://www.klsescreener.com/v2/news/stock/7148","TheStar08 Apr, 2019 10:45am - 2 days ago","creating opportunities","7148","2019-04-08",0,"neu"
1774,"https://www.klsescreener.com/v2/news/stock/7148","TheEdge25 Mar, 2019 10:40am - 3 weeks ago","insulin epo new products expected to boost duopharma fy earnings","7148","2019-03-25",1,"pos"
10924,"https://www.klsescreener.com/v2/news/stock/7152","TheEdge21 Mar, 2019 11:07am - 2 weeks ago","stock with momentum jaycorp","7152","2019-03-21",0,"neu"
15058,"https://www.klsescreener.com/v2/news/stock/7154","TheEdge03 Apr, 2019 16:00pm - 2 weeks ago","ni hsin wooing japanese clients with turnaround plan","7154","2019-04-03",0,"neu"
9657,"https://www.klsescreener.com/v2/news/stock/7155","TheEdge26 Feb, 2019 21:22pm - 1 month ago","skp resources q net profit down   on lower sales","7155","2019-02-26",0,"neu"
9648,"https://www.klsescreener.com/v2/news/stock/7155","TheEdge16 Apr, 2019 11:17am - 1 day ago","skp resources likely to benefit from us china trade war","7155","2019-04-16",1,"pos"
18150,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge05 Apr, 2019 11:55am - 1 week ago","  prasarana  scomi    ","7158","2019-04-05",0,"neu"
18134,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge16 Apr, 2019 12:49pm - 1 day ago","scomi group says exploring capital reconstruction to strengthen financial position","7158","2019-04-16",0,"neu"
18132,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge17 Apr, 2019 10:31am - 12 hours ago","scomi exploring recapitalisation to strengthen balance sheet","7158","2019-04-17",0,"neu"
9028,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge05 Apr, 2019 11:19am - 5 days ago","scomi group shares most actively traded after settlement with prasarana","7158","2019-04-05",0,"neu"
9029,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge05 Apr, 2019 10:30am - 5 days ago","scomi group shares up   sen at  sen at  am on prasarana settlement agreement","7158","2019-04-05",0,"neu"
18133,"https://www.klsescreener.com/v2/news/stock/7158","TheEdge16 Apr, 2019 13:27pm - 1 day ago","scomi says exploring capital reconstruction to strengthen financial position","7158","2019-04-16",0,"neu"
799,"https://www.klsescreener.com/v2/news/stock/7160","TheEdge12 Mar, 2019 22:25pm - 2 weeks ago","penta ceases to be substantial shareholder in bcorp","7160","2019-03-12",0,"neu"
802,"https://www.klsescreener.com/v2/news/stock/7160","TheEdge08 Apr, 2019 10:52am - 1 week ago","pentamaster rises   on positive technicals","7160","2019-04-08",1,"pos"
803,"https://www.klsescreener.com/v2/news/stock/7160","TheEdge08 Apr, 2019 08:34am - 2 days ago","pentamaster may rise higher rhb retail research","7160","2019-04-08",0,"neu"
797,"https://www.klsescreener.com/v2/news/stock/7160","TheEdge03 Apr, 2019 09:35am - 13 hours ago","pentamaster rises   on bonus issue plan","7160","2019-04-03",0,"neu"
801,"https://www.klsescreener.com/v2/news/stock/7160","TheStar03 Apr, 2019 08:20am - 14 hours ago","pentamaster proposes one for two bonus share issue","7160","2019-04-03",0,"neu"
10129,"https://www.klsescreener.com/v2/news/stock/7161","TheEdge01 Mar, 2019 10:46am - 1 month ago","kerjaya prospek expects much better year ahead","7161","2019-03-01",1,"pos"
10130,"https://www.klsescreener.com/v2/news/stock/7161","TheEdge01 Mar, 2019 10:40am - 1 month ago","malaysian builders see silver lining as china contractors exit","7161","2019-03-01",0,"neu"
10098,"https://www.klsescreener.com/v2/news/stock/7161","Nanyang02 Mar, 2019 00:10am - 1 month ago","     kerjaya    ","7161","2019-03-02",0,"neu"
8834,"https://www.klsescreener.com/v2/news/stock/7164","TheEdge12 Mar, 2019 09:49am - 6 days ago","knm rises  on starting arbitration against lukoil for us m","7164","2019-03-12",0,"neu"
18027,"https://www.klsescreener.com/v2/news/stock/7164","TheEdge05 Apr, 2019 11:10am - 1 week ago","stock with momentum knm group","7164","2019-04-05",0,"neu"
8923,"https://www.klsescreener.com/v2/news/stock/7164","TheEdge11 Mar, 2019 20:33pm - 2 weeks ago","knm seeks over us m from lukoil uzbekistan for unpaid works and costs","7164","2019-03-11",1,"pos"
8919,"https://www.klsescreener.com/v2/news/stock/7164","TheEdge12 Mar, 2019 10:09am - 2 weeks ago","lukoil           ","7164","2019-03-12",0,"neu"
8918,"https://www.klsescreener.com/v2/news/stock/7164","TheEdge12 Mar, 2019 10:36am - 2 weeks ago","knm seeks us m from uzbekistan firm for unpaid works and costs","7164","2019-03-12",1,"pos"
7623,"https://www.klsescreener.com/v2/news/stock/7165","TheEdge08 Apr, 2019 18:50pm - 2 days ago","dwl        ","7165","2019-04-08",0,"neu"
7625,"https://www.klsescreener.com/v2/news/stock/7165","Nanyang12 Mar, 2019 00:06am - 4 weeks ago","sgbdwl  ","7165","2019-03-12",0,"neu"
7624,"https://www.klsescreener.com/v2/news/stock/7165","TheEdge08 Apr, 2019 18:23pm - 2 days ago","dwl resources major shareholder is executive chairman","7165","2019-04-08",0,"neu"
16743,"https://www.klsescreener.com/v2/news/stock/7165","TheStar10 Apr, 2019 16:57pm - 1 week ago","changes in store at dwl resources","7165","2019-04-10",0,"neu"
1251,"https://www.klsescreener.com/v2/news/stock/7167","TheEdge18 Mar, 2019 08:29am - 5 hours ago","johore tin may rise higher says rhb retail research","7167","2019-03-18",0,"neu"
16649,"https://www.klsescreener.com/v2/news/stock/7168","TheEdge25 Feb, 2019 09:17am - 3 weeks ago","prg faces hiccups on maiden luxury residential project delayed completion","7168","2019-02-25",0,"neu"
16648,"https://www.klsescreener.com/v2/news/stock/7168","TheEdge13 Mar, 2019 16:20pm - 4 days ago","prg s hk listed unit furniweb to diversify into pvc foam board manufacturing via acquisition","7168","2019-03-13",0,"neu"
7549,"https://www.klsescreener.com/v2/news/stock/7168","TheEdge14 Mar, 2019 10:45am - 1 week ago","prgs hk unit to diversify into pvc foam board business","7168","2019-03-14",0,"neu"
7553,"https://www.klsescreener.com/v2/news/stock/7168","Sinchew14 Mar, 2019 11:56am - 2 weeks ago","prg      pvc ","7168","2019-03-14",0,"neu"
8575,"https://www.klsescreener.com/v2/news/stock/7170","TheEdge20 Mar, 2019 19:22pm - 2 weeks ago","lfe corp secures rmm construction job","7170","2019-03-20",0,"neu"
12512,"https://www.klsescreener.com/v2/news/stock/7174","Sinchew28 Mar, 2019 10:58am - 1 week ago","cab      ","7174","2019-03-28",0,"neu"
10544,"https://www.klsescreener.com/v2/news/stock/7181","TheStar25 Mar, 2019 08:50am - 3 weeks ago","aturmaju set to enter solar panel industry","7181","2019-03-25",0,"neu"
10549,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge06 Mar, 2019 11:05am - 1 month ago","stock with momentum aturmaju resources","7181","2019-03-06",0,"neu"
10611,"https://www.klsescreener.com/v2/news/stock/7181","Nanyang05 Mar, 2019 00:10am - 4 weeks ago","aturmju     ","7181","2019-03-05",0,"neu"
10608,"https://www.klsescreener.com/v2/news/stock/7181","TheStar05 Mar, 2019 09:21am - 4 weeks ago","aturmaju stock up  after signing mou","7181","2019-03-05",0,"neu"
10607,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge05 Mar, 2019 09:30am - 4 weeks ago","aturmaju active jumps   on plan to develop intelligence project","7181","2019-03-05",1,"pos"
10606,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge05 Mar, 2019 10:02am - 4 weeks ago","     aturmaju  ","7181","2019-03-05",0,"neu"
10541,"https://www.klsescreener.com/v2/news/stock/7181","Nanyang29 Mar, 2019 00:05am - 2 weeks ago","aturmju    iot ","7181","2019-03-29",0,"neu"
10542,"https://www.klsescreener.com/v2/news/stock/7181","Sinchew28 Mar, 2019 10:51am - 2 weeks ago","aturmju    ","7181","2019-03-28",0,"neu"
10546,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge18 Mar, 2019 23:07pm - 4 weeks ago","aturmaju confirms negotiating for possible solar firm buy","7181","2019-03-18",0,"neu"
10545,"https://www.klsescreener.com/v2/news/stock/7181","Chinapress24 Mar, 2019 13:30pm - 3 weeks ago"," aturmaju            ","7181","2019-03-24",0,"neu"
1297,"https://www.klsescreener.com/v2/news/stock/7181","Sinchew05 Mar, 2019 10:43am - 1 week ago","aturmju      ","7181","2019-03-05",0,"neu"
10596,"https://www.klsescreener.com/v2/news/stock/7181","TheStar04 Mar, 2019 18:30pm - 3 weeks ago","aturmaju inks rmmil mou with perkasa selalu","7181","2019-03-04",0,"neu"
10595,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge04 Mar, 2019 19:03pm - 3 weeks ago","aturmaju resources to partner perkasa selalu for intelligence project in kuala selangor","7181","2019-03-04",1,"pos"
10594,"https://www.klsescreener.com/v2/news/stock/7181","TheEdge04 Mar, 2019 19:30pm - 3 weeks ago","aturmaju perkasa selalu      ","7181","2019-03-04",0,"neu"
1309,"https://www.klsescreener.com/v2/news/stock/7181","TheStar26 Feb, 2019 17:20pm - 2 weeks ago","aturmaju returns to the black with small profit","7181","2019-02-26",0,"neu"
16269,"https://www.klsescreener.com/v2/news/stock/7183","Sinchew05 Apr, 2019 10:00am - 1 week ago","    ceo      ","7183","2019-04-05",0,"neu"
8661,"https://www.klsescreener.com/v2/news/stock/7184","Chinapress09 Apr, 2019 20:25pm - 1 week ago","   ai   g  ai   ","7184","2019-04-09",0,"neu"
8660,"https://www.klsescreener.com/v2/news/stock/7184","TheStar10 Apr, 2019 07:30am - 1 week ago","g global goes big into ai","7184","2019-04-10",0,"neu"
8663,"https://www.klsescreener.com/v2/news/stock/7184","TheStar05 Mar, 2019 08:56am - 1 month ago","g global plans to bank on iot and ai to return to the black","7184","2019-03-05",0,"neu"
8662,"https://www.klsescreener.com/v2/news/stock/7184","TheEdge05 Apr, 2019 19:53pm - 1 week ago","g appoints new md chairman effective immediately","7184","2019-04-05",1,"pos"
8658,"https://www.klsescreener.com/v2/news/stock/7184","TheStar10 Apr, 2019 09:22am - 1 week ago","quick take g gains   as it reveals big ai push","7184","2019-04-10",1,"pos"
8650,"https://www.klsescreener.com/v2/news/stock/7184","Nanyang12 Apr, 2019 00:05am - 5 days ago","g          ","7184","2019-04-12",0,"neu"
8649,"https://www.klsescreener.com/v2/news/stock/7184","Chinapress12 Apr, 2019 20:50pm - 5 days ago","g               ","7184","2019-04-12",0,"neu"
16885,"https://www.klsescreener.com/v2/news/stock/7188","TheStar09 Apr, 2019 08:00am - 1 week ago","btm inks mou on wood pellet jv plant in terengganu","7188","2019-04-09",0,"neu"
16888,"https://www.klsescreener.com/v2/news/stock/7188","TheEdge08 Apr, 2019 19:52pm - 1 week ago","btm           ","7188","2019-04-08",0,"neu"
16889,"https://www.klsescreener.com/v2/news/stock/7188","TheEdge08 Apr, 2019 18:32pm - 1 week ago","btm resources to jointly develop wood pellet manufacturing plant in terengganu","7188","2019-04-08",0,"neu"
16883,"https://www.klsescreener.com/v2/news/stock/7188","TheEdge09 Apr, 2019 09:36am - 1 week ago","btm resources jumps  on mou to expand wood pellet biz","7188","2019-04-09",0,"neu"
16882,"https://www.klsescreener.com/v2/news/stock/7188","TheEdge09 Apr, 2019 09:36am - 1 week ago","btm resources jumps  on mou to set up wood pallet plant","7188","2019-04-09",0,"neu"
16880,"https://www.klsescreener.com/v2/news/stock/7188","TheEdge09 Apr, 2019 10:02am - 1 week ago","           btm   ","7188","2019-04-09",0,"neu"
16881,"https://www.klsescreener.com/v2/news/stock/7188","TheStar09 Apr, 2019 10:00am - 1 week ago","quick take btm up  after signing mou to set up wood pallet plant","7188","2019-04-09",0,"neu"
18221,"https://www.klsescreener.com/v2/news/stock/7195","TheStar29 Mar, 2019 14:18pm - 2 weeks ago","comintel faces suspension unable to submit q results in time","7195","2019-03-29",-1,"neg"
9097,"https://www.klsescreener.com/v2/news/stock/7195","TheEdge02 Apr, 2019 14:12pm - 1 week ago","   comintel ","7195","2019-04-02",0,"neu"
9027,"https://www.klsescreener.com/v2/news/stock/7195","TheEdge08 Mar, 2019 14:26pm - 1 week ago","comintel to pay counterclaim sum of rm m to vincent tan s u television","7195","2019-03-08",0,"neu"
9026,"https://www.klsescreener.com/v2/news/stock/7195","TheEdge08 Mar, 2019 15:17pm - 1 week ago","comintel   utv      ","7195","2019-03-08",0,"neu"
9025,"https://www.klsescreener.com/v2/news/stock/7195","Sinchew08 Mar, 2019 16:41pm - 1 week ago","  u             ","7195","2019-03-08",0,"neu"
18220,"https://www.klsescreener.com/v2/news/stock/7195","TheEdge29 Mar, 2019 22:48pm - 2 weeks ago","comintel says q results delayed due to winding up proceedings","7195","2019-03-29",-1,"neg"
